400.9954833984375,2110.457275390625
268.276611328125,4319.92333984375
478.83172607421875,5091.5986328125
498.4539794921875,5901.25146484375
277.88763427734375,6446.51953125
375.6568603515625,3488.4375
161.42855834960938,4917.4921875
358.9740905761719,3778.41064453125
564.2573852539062,5868.833984375
539.9562377929688,5843.4208984375
214.17852783203125,5233.8154296875
507.1583251953125,5070.8876953125
488.58612060546875,6450.4765625
547.0258178710938,5805.693359375
362.3958435058594,3668.46630859375
334.2096252441406,3317.887451171875
487.5359802246094,5151.44091796875
405.4037170410156,2653.27392578125
388.02777099609375,3086.1953125
195.2801513671875,3326.4072265625
440.2574462890625,5525.76123046875
451.70782470703125,5304.35595703125
278.61187744140625,4570.7373046875
356.89788818359375,5599.04736328125
299.4866027832031,6123.75634765625
361.8271179199219,4864.2978515625
341.6059875488281,4781.92822265625
410.603271484375,3958.092041015625
441.55364990234375,3853.73291015625
390.3551940917969,5289.3642578125
406.37896728515625,3193.15869140625
326.8655090332031,4237.78125
241.4082489013672,5999.7294921875
391.9241943359375,4698.9921875
264.0578918457031,6393.904296875
236.52301025390625,3709.85595703125
211.5640869140625,5989.79296875
253.56021118164062,5034.763671875
335.24981689453125,4921.4580078125
274.0572509765625,6379.6953125
200.96218872070312,4471.8564453125
110.87491607666016,6678.1767578125
217.64346313476562,4863.7060546875
315.23187255859375,5491.431640625
266.0715637207031,5129.126953125
147.2302703857422,4817.30322265625
310.1329040527344,4836.7890625
330.82501220703125,6920.423828125
312.0238342285156,6000.1015625
227.03799438476562,3314.67333984375
234.33831787109375,4789.2177734375
336.2555847167969,4512.72265625
269.20013427734375,3830.22412109375
286.5249328613281,4311.4384765625
145.84576416015625,3480.323486328125
267.67266845703125,6542.1943359375
369.77618408203125,6332.130859375
156.28280639648438,6317.7724609375
214.3301239013672,4988.72119140625
185.59970092773438,6054.47216796875
250.71368408203125,5198.7060546875
266.5367431640625,5791.3896484375
269.60223388671875,3428.48876953125
235.79019165039062,4202.30078125
314.06573486328125,6833.3779296875
298.70220947265625,4342.1943359375
205.12527465820312,4559.8173828125
185.22821044921875,6788.7021484375
429.0540466308594,4674.791015625
168.61471557617188,7235.1201171875
226.21115112304688,-41.6693229675293
160.998291015625,3386.4541015625
242.6680908203125,2312.330322265625
451.71405029296875,6031.09912109375
168.28125,4736.4482421875
235.18212890625,2296.10009765625
101.29653930664062,5026.2529296875
211.21780395507812,2024.9288330078125
364.2786865234375,4667.1875
449.28167724609375,5317.2548828125
212.37294006347656,7626.884765625
417.8470458984375,2934.998291015625
295.8901672363281,3913.923828125
369.15557861328125,4554.9404296875
195.0499267578125,1850.85888671875
193.5091552734375,1334.632568359375
362.50030517578125,3829.22607421875
258.9300842285156,847.245849609375
270.18548583984375,136.18475341796875
325.92462158203125,6234.29248046875
247.11666870117188,1952.5411376953125
254.40362548828125,4632.658203125
130.74493408203125,576.5718383789062
311.1983642578125,6271.20361328125
325.388427734375,8217.1123046875
206.98672485351562,1887.3741455078125
352.66058349609375,4509.1484375
348.69073486328125,4669.1630859375
238.75717163085938,329.3305969238281
278.9632568359375,3642.764892578125
289.673828125,892.5531005859375
327.29144287109375,7076.2666015625
154.2228240966797,4751.5625
287.36639404296875,4816.18798828125
155.25167846679688,1527.853515625
471.7725524902344,3224.05419921875
277.1559143066406,5030.11328125
460.0791015625,3743.1826171875
470.5864562988281,3571.517578125
240.8197021484375,3763.30859375
270.92474365234375,2828.68408203125
153.2466583251953,4159.9033203125
514.0867919921875,4959.638671875
466.53369140625,4075.002685546875
421.595458984375,3362.21875
200.60140991210938,2547.514892578125
455.4000549316406,4441.3271484375
364.01116943359375,4990.7275390625
363.1751708984375,2609.40966796875
325.19586181640625,4066.0908203125
341.9149169921875,4808.20947265625
420.343994140625,3058.6474609375
376.9405517578125,3472.63232421875
553.7987060546875,5182.3017578125
191.05323791503906,1912.827880859375
338.46685791015625,3626.86767578125
417.8489685058594,3105.7255859375
188.352783203125,5282.083984375
298.598388671875,3500.906494140625
252.22767639160156,3033.1181640625
399.0014343261719,5439.66015625
301.19415283203125,3114.726318359375
695.0447998046875,4474.78466796875
593.5071411132812,4180.79345703125
247.25457763671875,1720.4737548828125
616.521240234375,5082.36669921875
257.873291015625,1477.2781982421875
239.0050811767578,4187.6298828125
325.33026123046875,2351.28173828125
222.29931640625,5985.5302734375
371.6042785644531,3775.840087890625
283.0932312011719,6845.53515625
426.97613525390625,6854.17578125
439.092041015625,6000.017578125
233.44387817382812,7523.78759765625
282.962890625,5390.70263671875
152.24420166015625,6592.07373046875
337.19525146484375,5872.0009765625
497.7524108886719,7084.8115234375
416.04376220703125,6705.1533203125
189.94235229492188,5082.36328125
431.9996643066406,6906.404296875
398.079345703125,7839.3876953125
409.8368835449219,6651.6240234375
353.6431579589844,6150.8173828125
356.45037841796875,6035.0380859375
491.0783996582031,5946.0576171875
389.5090026855469,5210.0673828125
369.10516357421875,5493.623046875
184.885009765625,3089.17822265625
497.2646484375,7840.5576171875
427.0343017578125,5683.70458984375
259.9869079589844,8741.3076171875
321.95068359375,6110.17919921875
255.35296630859375,5920.708984375
365.7662048339844,7846.0673828125
309.74755859375,4465.12939453125
390.78802490234375,4688.2578125
386.18426513671875,6737.83203125
280.60723876953125,5353.0625
339.97625732421875,5124.4375
276.7698974609375,3399.52099609375
247.55667114257812,7709.1962890625
380.559814453125,4332.232421875
246.4583740234375,10782.94921875
136.34637451171875,317.2455139160156
